#! FIELDS time dist coord mtd.bias mtd.rbias mtd.rct uwall.bias uwall.force2
 47.500000 0.545485 5.099659 4.457017 1.484391 2.972625 0.000000 0.000000
 48.000000 0.551869 5.732332 4.324884 1.352259 3.053320 0.000000 0.000000
 48.500000 0.546278 5.384430 5.105633 2.052313 3.053320 0.000000 0.000000
 49.000000 0.479806 5.964562 1.979592 -1.073729 3.074847 0.000000 0.000000
 49.500000 0.451245 5.944810 1.454551 -1.620296 3.074847 0.000000 0.000000
 50.000000 0.459495 5.946403 1.434530 -1.640317 3.092474 0.000000 0.000000
 50.500000 0.424608 6.082415 1.170809 -1.921665 3.092474 0.000000 0.000000
 51.000000 0.519823 5.505459 4.761507 1.669033 3.164328 0.000000 0.000000
 51.500000 0.507442 6.424805 5.260391 2.096063 3.164328 0.000000 0.000000
 52.000000 0.539539 6.231569 5.344999 2.180671 3.247765 0.000000 0.000000
 52.500000 0.461060 5.297127 2.554643 -0.693122 3.247765 0.000000 0.000000
 53.000000 0.550317 5.765179 5.517423 2.269658 3.347176 0.000000 0.000000
 53.500000 0.518273 4.805997 5.666893 2.319718 3.347176 0.000000 0.000000
 54.000000 0.487178 4.909253 3.067515 -0.279660 3.381061 0.000000 0.000000
 54.500000 0.526461 5.284355 5.794715 2.413654 3.381061 0.000000 0.000000
 55.000000 0.504042 4.906755 4.966541 1.585480 3.446903 0.000000 0.000000
 55.500000 0.449850 5.869666 2.148267 -1.298636 3.446903 0.000000 0.000000
 56.000000 0.483914 5.125815 4.076940 0.630037 3.490277 0.000000 0.000000
 56.500000 0.475579 4.929672 4.144816 0.654539 3.490277 0.000000 0.000000
 57.000000 0.509886 4.927899 6.258016 2.767738 3.576780 0.000000 0.000000
 57.500000 0.434328 6.116253 1.520071 -2.056709 3.576780 0.000000 0.000000
 58.000000 0.473263 5.405257 3.825006 0.248226 3.616062 0.000000 0.000000
 58.500000 0.412539 5.324036 0.305313 -3.310749 3.616062 0.000000 0.000000
 59.000000 0.428950 5.870565 1.398436 -2.217627 3.625127 0.000000 0.000000
 59.500000 0.532463 6.525291 6.268407 2.643280 3.625127 0.000000 0.000000
 60.000000 0.457338 6.380403 2.749882 -0.875245 3.651341 0.000000 0.000000
 60.500000 0.469482 5.607591 4.571311 0.919971 3.651341 0.000000 0.000000
 61.000000 0.493368 5.766708 5.228386 1.577046 3.730806 0.000000 0.000000
 61.500000 0.448034 5.927808 2.863971 -0.866836 3.730806 0.000000 0.000000
 62.000000 0.512942 6.403824 6.981737 3.250931 3.835343 0.000000 0.000000
 62.500000 0.547753 5.916972 6.323879 2.488536 3.835343 0.000000 0.000000
 63.000000 0.512843 5.987008 7.609780 3.774436 3.954405 0.000000 0.000000
 63.500000 0.547025 5.962607 6.349667 2.395262 3.954405 0.000000 0.000000
 64.000000 0.515873 6.072228 7.860759 3.906354 4.088544 0.000000 0.000000
 64.500000 0.534667 5.775067 6.577738 2.489194 4.088544 0.000000 0.000000
 65.000000 0.523521 5.555082 7.159340 3.070796 4.227142 0.000000 0.000000
 65.500000 0.565902 5.647988 6.479373 2.252231 4.227142 0.000000 0.000000
 66.000000 0.518003 6.181776 8.613908 4.386767 4.388041 0.000000 0.000000
 66.500000 0.457914 5.899007 3.738273 -0.649768 4.388041 0.000000 0.000000
 67.000000 0.423404 6.616234 2.019734 -2.368307 4.395660 0.000000 0.000000
 67.500000 0.454584 5.456988 3.492012 -0.903648 4.395660 0.000000 0.000000
 68.000000 0.403607 4.864355 0.227777 -4.167883 4.398478 0.000000 0.000000
 68.500000 0.473652 5.268980 5.084744 0.686266 4.398478 0.000000 0.000000
 69.000000 0.438204 5.539753 2.782367 -1.616110 4.414230 0.000000 0.000000
 69.500000 0.485020 5.627579 5.960707 1.546477 4.414230 0.000000 0.000000
 70.000000 0.414855 5.537365 2.256758 -2.157472 4.427046 0.000000 0.000000
 70.500000 0.446945 6.119512 3.476781 -0.950265 4.427046 0.000000 0.000000
 71.000000 0.442301 5.665250 3.536331 -0.890715 4.450175 0.000000 0.000000
 71.500000 0.469253 5.869009 4.616020 0.165845 4.450175 0.000000 0.000000
 72.000000 0.536879 5.763760 6.909915 2.459740 4.552205 0.000000 0.000000
 72.500000 0.556093 5.975112 6.232192 1.679987 4.552205 0.000000 0.000000
 73.000000 0.561367 6.080779 6.300435 1.748230 4.623350 0.000000 0.000000
 73.500000 0.475722 6.025929 5.321296 0.697946 4.623350 0.000000 0.000000
 74.000000 0.515707 5.869738 9.480410 4.857060 4.787140 0.000000 0.000000
 74.500000 0.559878 6.295442 6.911393 2.124253 4.787140 0.000000 0.000000
 75.000000 0.623511 5.130746 3.664967 -1.122173 4.807722 2.210976 35375.608943
 75.500000 0.621002 4.908276 4.624372 -0.183349 4.807722 1.764314 28229.025521
